type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_148582598625640	148582598625640_585766434907252	https://www.facebook.com/148582598625640/posts/585766434907252	"Neste sábado acontece o Liquidafolia  Em clima de carnaval  evento promete fomentar o comércio  http://www.parademinas.mg.gov.br/neste-sabado-acontece-o-liquidafolia/"	https://scontent.xx.fbcdn.net/v/t45.1600-4/c28.0.130.130/p130x130/12409081_6035955408743_1382302171_n.png?oh=34de5cf3d36d8b243c24251a7b4c864e&oe=59CC0F06	https://scontent.xx.fbcdn.net/v/t45.1600-4/12409081_6035955408743_1382302171_n.png?oh=72f402f663edddd0297b95061168d8fc&oe=5A0299C0	http://www.parademinas.mg.gov.br/neste-sabado-acontece-o-liquidafolia/	parademinas.mg.gov.br	2016-01-29T17:12:04+0000	1454087524	"2016-01-29 18:12:04"	12	0	12	7	19	0	0	0	0	0	12	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_585764934907402	https://www.facebook.com/148582598625640/posts/585764934907402	"Brindes  dança e torneios na quarta noite do Bariri em Forma  Iniciativa da Prefeitura de Pará de Minas atrai grande público   http://www.parademinas.mg.gov.br/brindes-danca-e-torneios-na-quarta-noite-do-bariri-em-forma/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCUkO9q-wYZPUpd&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0476-Copy.jpg%3Ffit%3D800%252C530&cfs=1&_nc_hash=AQAdx8wejzkt74wL	https://external.xx.fbcdn.net/safe_image.php?d=AQASq3qpdqX4QyEU&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0476-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBIZ6SXCd0LyK7e	http://www.parademinas.mg.gov.br/brindes-danca-e-torneios-na-quarta-noite-do-bariri-em-forma/	parademinas.mg.gov.br	2016-01-29T17:05:18+0000	1454087118	"2016-01-29 18:05:18"	9	0	9	3	12	0	0	0	0	0	9	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_585616374922258	https://www.facebook.com/148582598625640/posts/585616374922258	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12651045_585616374922258_1583306838664743841_n.jpg?oh=a13fc192508edc292ec5752cffe38c39&oe=59D31651	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/12651045_585616374922258_1583306838664743841_n.jpg?oh=be148bbb1b88b9e7742068075d097ca1&oe=59C80D77	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/585616374922258/?type=3	facebook.com	2016-01-29T10:31:51+0000	1454063511	"2016-01-29 11:31:51"	2	0	2	3	5	0	0	0	0	0	2	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_585612358255993	https://www.facebook.com/148582598625640/posts/585612358255993	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12647469_585612358255993_1829994766021974254_n.jpg?oh=708c3a3cf1ee0866f8ff8cde6c97ef88&oe=5A078B7C	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12647469_585612358255993_1829994766021974254_n.jpg?oh=27509a61cd0028bfd52a412eae87861d&oe=5A0DB883	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/585612358255993/?type=3	facebook.com	2016-01-29T10:31:27+0000	1454063487	"2016-01-29 11:31:27"	2	0	2	2	4	0	0	0	0	0	2	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_585137781636784	https://www.facebook.com/148582598625640/posts/585137781636784	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12654685_585137781636784_4925109164567849367_n.jpg?oh=cd55f987854a2f6cff96999eb8c7cab1&oe=5A03D44B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12654685_585137781636784_4925109164567849367_n.jpg?oh=691942b64b12021f2a718f8e0c5bdeb4&oe=5A0801B4	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/585137781636784/?type=3	facebook.com	2016-01-28T10:34:21+0000	1453977261	"2016-01-28 11:34:21"	3	0	3	6	9	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_585137581636804	https://www.facebook.com/148582598625640/posts/585137581636804	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12644744_585137581636804_2429586717755383641_n.jpg?oh=db03aec7978769a40df55bb6d91814ab&oe=5A0B03F4	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/12644744_585137581636804_2429586717755383641_n.jpg?oh=0a8d0158f5a8de9cedb0c2e0e36d73a0&oe=59D30AD2	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/585137581636804/?type=3	facebook.com	2016-01-28T10:31:36+0000	1453977096	"2016-01-28 11:31:36"	5	0	5	1	6	0	0	0	0	0	4	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584927881657774	https://www.facebook.com/148582598625640/posts/584927881657774	"Tudo pronto para o 21º Moutain Bike Intercity  Inscrições encerram-se nesta quinta-feira  http://www.parademinas.mg.gov.br/tudo-pronto-para-o-21o-moutain-bike-intercity/"	https://external.xx.fbcdn.net/safe_image.php?d=AQD89XLFuojpLtb5&w=130&h=130&url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC1141-Copy.jpg%3Ffit%3D800%252C532&cfs=1&sx=175&sy=0&sw=532&sh=532&_nc_hash=AQBbwlfCTcO5UT8i	https://external.xx.fbcdn.net/safe_image.php?d=AQDuxPFEkAjd-cIB&url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC1141-Copy.jpg%3Ffit%3D800%252C532&_nc_hash=AQCQrG-2GBRSiEOJ	http://www.parademinas.mg.gov.br/tudo-pronto-para-o-21o-moutain-bike-intercity/	parademinas.mg.gov.br	2016-01-27T18:31:59+0000	1453919519	"2016-01-27 19:31:59"	7	0	7	5	12	0	0	0	0	0	7	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584924201658142	https://www.facebook.com/148582598625640/posts/584924201658142	"Agitação total no terceiro dia de Bariri em Forma  Grupos de dança e aula fitness tomaram conta da noite  http://www.parademinas.mg.gov.br/agitacao-total-no-terceiro-dia-de-bariri-em-forma/"	https://external.xx.fbcdn.net/safe_image.php?d=AQDOtubjKYjc3ByI&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0753-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=111&sy=0&sw=530&sh=530&_nc_hash=AQAjBt_QQ-Z1OYH4	https://external.xx.fbcdn.net/safe_image.php?d=AQAn1Nk2wbE2KeLc&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0753-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQDTTXUMAqlV_lSn	http://www.parademinas.mg.gov.br/agitacao-total-no-terceiro-dia-de-bariri-em-forma/	parademinas.mg.gov.br	2016-01-27T18:18:28+0000	1453918708	"2016-01-27 19:18:28"	11	0	11	6	17	0	0	0	0	0	11	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584879948329234	https://www.facebook.com/148582598625640/posts/584879948329234	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12647456_584879948329234_9016340028526171979_n.jpg?oh=3bd4f7683a0c1980edd35a153c6a6c2a&oe=59C8F67D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12647456_584879948329234_9016340028526171979_n.jpg?oh=459ce19cdae12cc5d53f9738b840e314&oe=59D61482	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584879948329234/?type=3	facebook.com	2016-01-27T16:05:25+0000	1453910725	"2016-01-27 17:05:25"	3	0	3	3	6	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584797588337470	https://www.facebook.com/148582598625640/posts/584797588337470	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12549073_584797588337470_2932896820813283278_n.jpg?oh=32a33d0f2b1efd8523db77105e0c7fc4&oe=59CB9E03	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12549073_584797588337470_2932896820813283278_n.jpg?oh=48c8d88d8d68a343a72e8bfeb4b7aef1&oe=59C97AFC	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584797588337470/?type=3	facebook.com	2016-01-27T11:57:09+0000	1453895829	"2016-01-27 12:57:09"	5	0	5	5	10	0	0	0	0	0	5	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584797321670830	https://www.facebook.com/148582598625640/posts/584797321670830	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12642582_584797321670830_1827833061091137475_n.jpg?oh=b9fd4713ca59dca89f09cfeb00ed0181&oe=59C40404	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/12642582_584797321670830_1827833061091137475_n.jpg?oh=dfe90e340843db5a307cc2349c2eb428&oe=5A07A222	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584797321670830/?type=3	facebook.com	2016-01-27T11:55:37+0000	1453895737	"2016-01-27 12:55:37"	4	0	4	4	8	0	0	0	0	0	4	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584751815008714	https://www.facebook.com/148582598625640/posts/584751815008714	"Com muita música  Férias no Teatro chega ao fim  Programação completa no site da Prefeitura de Pará de Minas  http://www.parademinas.mg.gov.br/com-muita-musica-ferias-no-teatro-chega-ao-fim/"	https://external.xx.fbcdn.net/safe_image.php?d=AQC0v2eooosQXVx8&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0399-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=164&sy=0&sw=530&sh=530&_nc_hash=AQBbqTSOLm_lDiWu	https://external.xx.fbcdn.net/safe_image.php?d=AQAIaPrxiu83rlAG&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0399-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBo1NmL4bJ_fwHJ	http://www.parademinas.mg.gov.br/com-muita-musica-ferias-no-teatro-chega-ao-fim/	parademinas.mg.gov.br	2016-01-27T10:29:42+0000	1453890582	"2016-01-27 11:29:42"	14	0	14	12	26	0	0	0	0	0	14	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584486378368591	https://www.facebook.com/148582598625640/posts/584486378368591	"Esporte para todos no Bariri em Forma  Segundo dia de parque lotado para práticas esportivas   http://www.parademinas.mg.gov.br/esporte-para-todos-no-bariri-em-forma/"	https://external.xx.fbcdn.net/safe_image.php?d=AQCuec_FTadY7pwd&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0379-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=0&sy=0&sw=530&sh=530&_nc_hash=AQBw4H7rKlL1W5Gk	https://external.xx.fbcdn.net/safe_image.php?d=AQB8wZ0nQXKgPhlI&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0379-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQAsn6kvmKTGkhol	http://www.parademinas.mg.gov.br/esporte-para-todos-no-bariri-em-forma/	parademinas.mg.gov.br	2016-01-26T17:26:10+0000	1453829170	"2016-01-26 18:26:10"	12	0	12	12	24	0	0	0	0	0	12	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584479415035954	https://www.facebook.com/148582598625640/posts/584479415035954	"Mutirão de limpeza segue com força total  Prefeitura intensifica limpeza no bairro Providência  http://www.parademinas.mg.gov.br/mutirao-de-limpeza-segue-com-forca-total/"	https://external.xx.fbcdn.net/safe_image.php?d=AQBka6LiBM3493Ub&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FIMG-20160126-WA0011-Copy.jpg%3Ffit%3D800%252C600&cfs=1&_nc_hash=AQA3h8e9CGVizNqN	https://external.xx.fbcdn.net/safe_image.php?d=AQA2-F0mJFl_IXSE&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FIMG-20160126-WA0011-Copy.jpg%3Ffit%3D800%252C600&_nc_hash=AQC0pg2JA5yufleE	http://www.parademinas.mg.gov.br/mutirao-de-limpeza-segue-com-forca-total/	parademinas.mg.gov.br	2016-01-26T17:11:08+0000	1453828268	"2016-01-26 18:11:08"	11	1	11	7	19	1	1	0	0	0	11	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584476848369544	https://www.facebook.com/148582598625640/posts/584476848369544	"Conselho de Política Cultural escolhe seu presidente  Primeira reunião também levantou pautas importantes para cultura local  http://www.parademinas.mg.gov.br/conselho-de-politica-cultural-escolhe-seu-presidente/"	https://external.xx.fbcdn.net/safe_image.php?d=AQBXKUBR2ziQcmLk&w=130&h=130&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0391-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=0&sy=0&sw=530&sh=530&_nc_hash=AQCsCzHq--_QhnYg	https://external.xx.fbcdn.net/safe_image.php?d=AQBeibNlXW6EEMrz&url=http%3A%2F%2Fi0.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0391-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBbBYnriun31_AQ	http://www.parademinas.mg.gov.br/conselho-de-politica-cultural-escolhe-seu-presidente/	parademinas.mg.gov.br	2016-01-26T17:02:27+0000	1453827747	"2016-01-26 18:02:27"	11	0	11	6	17	0	0	0	0	0	11	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584475195036376	https://www.facebook.com/148582598625640/posts/584475195036376	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12650937_584475195036376_1245538400118644972_n.jpg?oh=6c3b67dbb34ed6dab68aad94871524c9&oe=59D152CB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12650937_584475195036376_1245538400118644972_n.jpg?oh=b95b24957d7e3c191c460b97ce49a3c0&oe=59CB1534	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584475195036376/?type=3	facebook.com	2016-01-26T16:56:16+0000	1453827376	"2016-01-26 17:56:16"	5	0	5	14	19	0	0	0	0	0	5	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584371751713387	https://www.facebook.com/148582598625640/posts/584371751713387	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/1915251_584371751713387_2298805257146058438_n.jpg?oh=3b59750122e1f42e94c089f164286567&oe=5A0258FB	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/1915251_584371751713387_2298805257146058438_n.jpg?oh=9981b4839a84f775c87f087877a026dd&oe=59CEC182	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584371751713387/?type=3	facebook.com	2016-01-26T10:47:28+0000	1453805248	"2016-01-26 11:47:28"	10	0	10	10	20	0	0	0	0	0	10	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584139865069909	https://www.facebook.com/148582598625640/posts/584139865069909	"Resultado positivo para projetos sociais  Corrida rústica arrecadou uma tonelada em alimentos  http://www.parademinas.mg.gov.br/resultado-positivo-para-projetos-sociais/"	https://external.xx.fbcdn.net/safe_image.php?d=AQDQuG9GG03D8a9o&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0028-Copy.jpg%3Ffit%3D800%252C530&cfs=1&_nc_hash=AQCyK5U0X1CBzjC0	https://external.xx.fbcdn.net/safe_image.php?d=AQADUZoZga2Vpy0z&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0028-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQBvn-eUUi2d5fq5	http://www.parademinas.mg.gov.br/resultado-positivo-para-projetos-sociais/	parademinas.mg.gov.br	2016-01-25T19:08:28+0000	1453748908	"2016-01-25 20:08:28"	11	0	11	9	20	0	0	0	0	0	11	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584138871736675	https://www.facebook.com/148582598625640/posts/584138871736675	"Primeiro emprego ganha força em Pará de Minas  Prefeitura abre inscrições para o Programa Jovem Aprendiz  http://www.parademinas.mg.gov.br/primeiro-emprego-ganha-forca-em-para-de-minas/"	https://external.xx.fbcdn.net/safe_image.php?w=130&h=130&url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0297-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=113&sy=0&sw=530&sh=530&_nc_hash=AQDejkRlwntMDftn	https://external.xx.fbcdn.net/safe_image.php?d=AQBKWbeTVflo-uXz&url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0297-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQALqHTj2I428bUI	http://www.parademinas.mg.gov.br/primeiro-emprego-ganha-forca-em-para-de-minas/	parademinas.mg.gov.br	2016-01-25T19:03:39+0000	1453748619	"2016-01-25 20:03:39"	38	3	38	26	67	3	3	0	0	0	37	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_584135488403680	https://www.facebook.com/148582598625640/posts/584135488403680	"Bariri em Forma 2016 tem abertura com passeio ciclístico  Durante a semana  várias atividades serão oferecidas para a população  http://www.parademinas.mg.gov.br/bariri-em-forma-2016-tem-abertura-com-passeio-ciclistico/"	https://external.xx.fbcdn.net/safe_image.php?d=AQDDpC6QM_MW0wP1&w=130&h=130&url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0226-Copy.jpg%3Ffit%3D800%252C530&cfs=1&sx=232&sy=0&sw=530&sh=530&_nc_hash=AQD4Np1GsixZ_YjN	https://external.xx.fbcdn.net/safe_image.php?url=http%3A%2F%2Fi1.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0226-Copy.jpg%3Ffit%3D800%252C530&_nc_hash=AQDU5weoOUKG5ICE	http://www.parademinas.mg.gov.br/bariri-em-forma-2016-tem-abertura-com-passeio-ciclistico/	parademinas.mg.gov.br	2016-01-25T18:52:17+0000	1453747937	"2016-01-25 19:52:17"	12	0	12	5	17	0	0	0	0	0	12	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584011078416121	https://www.facebook.com/148582598625640/posts/584011078416121	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12645023_584011078416121_1449779492456686582_n.jpg?oh=b6b2152db9fb12ac121965df69a2c539&oe=59D7C7BC	https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/12645023_584011078416121_1449779492456686582_n.jpg?oh=44036b28d83f2675b03b1a9becddd503&oe=59D7759A	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584011078416121/?type=3	facebook.com	2016-01-25T12:47:25+0000	1453726045	"2016-01-25 13:47:25"	5	0	5	13	18	0	0	0	0	0	5	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584010888416140	https://www.facebook.com/148582598625640/posts/584010888416140	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12540623_584010888416140_2200402206231727331_n.jpg?oh=ea4ea1a923e577b18f3c1ea036cdba57&oe=59C3B9DB	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12540623_584010888416140_2200402206231727331_n.jpg?oh=aa59889e182fb80311660d62a791557d&oe=59D73224	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584010888416140/?type=3	facebook.com	2016-01-25T12:46:35+0000	1453725995	"2016-01-25 13:46:35"	3	0	3	9	12	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584009061749656	https://www.facebook.com/148582598625640/posts/584009061749656	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12573124_584009061749656_8915638832650638249_n.jpg?oh=c6cc78c31dc386d7c3a3215f6b13b186&oe=59CCA6D5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12573124_584009061749656_8915638832650638249_n.jpg?oh=7552ccfa83e76db8dfd56a282e3c2299&oe=59D4FC2A	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584009061749656/?type=3	facebook.com	2016-01-25T12:37:45+0000	1453725465	"2016-01-25 13:37:45"	6	0	6	8	14	0	0	0	0	0	6	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584004168416812	https://www.facebook.com/148582598625640/posts/584004168416812	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/l/t1.0-0/s130x130/940846_584004168416812_8053167114108799787_n.jpg?oh=2b1994d7fa406a9ef119f666c76f458b&oe=5A05E152	https://scontent.xx.fbcdn.net/v/l/t1.0-9/940846_584004168416812_8053167114108799787_n.jpg?oh=06d28954bf9ed7ea5dd66653e4854010&oe=5A0E636B	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584004168416812/?type=3	facebook.com	2016-01-25T12:15:10+0000	1453724110	"2016-01-25 13:15:10"	3	0	3	4	7	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_584009225082973	https://www.facebook.com/148582598625640/posts/584009225082973	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/12631401_584009225082973_7249857702727520273_n.jpg?oh=d3868e1c858c7ec84979ce134571a8a3&oe=5A00DD5B	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/12631401_584009225082973_7249857702727520273_n.jpg?oh=927e5f376075e58ee20fa686318d40c4&oe=59C8E0A4	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/584009225082973/?type=3	facebook.com	2016-01-23T14:00:00+0000	1453557600	"2016-01-23 15:00:00"	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_582911895192706	https://www.facebook.com/148582598625640/posts/582911895192706	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/943820_582911895192706_2978752687030702368_n.jpg?oh=e84979bfad28c13f0a405471b1ef339f&oe=59CCCCEA	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/943820_582911895192706_2978752687030702368_n.jpg?oh=778e28aa05fb0cb96c9198b62ab6bf5c&oe=59CFCC0F	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/582911895192706/?type=3	facebook.com	2016-01-22T19:04:01+0000	1453489441	"2016-01-22 20:04:01"	3	0	3	1	4	0	0	0	0	0	3	0	0	0	0	0	0
photo	post_page_148582598625640	148582598625640_582899558527273	https://www.facebook.com/148582598625640/posts/582899558527273	"Prefeitura de Pará de Minas added a new photo."	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/12512616_582899558527273_2116712327529715731_n.png?oh=1c6c95c8d807b6606bae54f03553615d&oe=59CEE645	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/12512616_582899558527273_2116712327529715731_n.png?oh=e38327e5b90d9c583443daf64adf6474&oe=59D413BA	https://www.facebook.com/PrefeituraDeParaDeMinas/photos/a.150980985052468.35725.148582598625640/582899558527273/?type=3	facebook.com	2016-01-22T18:30:32+0000	1453487432	"2016-01-22 19:30:32"	6	0	6	3	9	0	0	0	0	0	6	0	0	0	0	0	0
link	post_page_148582598625640	148582598625640_582890325194863	https://www.facebook.com/148582598625640/posts/582890325194863	"Mais capacitação contra o Aedes Aegypti  Prefeitura realiza capacitação sobre novas normas para os agentes comunitários de saúde  http://www.parademinas.mg.gov.br/mais-capacitacao-contra-o-aedes-aegypti/"	https://external.xx.fbcdn.net/safe_image.php?d=AQA6EUvCQF-Vu3Dr&w=130&h=130&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0008-Copy.jpg%3Ffit%3D1200%252C795&cfs=1&sx=193&sy=0&sw=795&sh=795&_nc_hash=AQB91I9GkJB_sEz5	https://external.xx.fbcdn.net/safe_image.php?d=AQCMenquaWjm2r2z&url=http%3A%2F%2Fi2.wp.com%2Fwww.parademinas.mg.gov.br%2Fwp-content%2Fuploads%2F2016%2F01%2FDSC0008-Copy.jpg%3Ffit%3D1200%252C795&_nc_hash=AQCtmj8TKMm_cfh7	http://www.parademinas.mg.gov.br/mais-capacitacao-contra-o-aedes-aegypti/	parademinas.mg.gov.br	2016-01-22T18:06:20+0000	1453485980	"2016-01-22 19:06:20"	12	0	12	6	18	0	0	0	0	0	12	0	0	0	0	0	0
